year,region,siniestros_por_causa__desacato_de_senal_de_transito,siniestros_por_causa__desacato_de_senal_de_transito_de_parte_del_conductor,siniestros_por_causa__desacato_de_senal_de_transito_de_parte_del_peaton,siniestros_por_causa__ebriedad_del_condutor,siniestros_por_causa__ebriedad_del_peaton,siniestros_por_causa__exceso_de_carga,siniestros_por_causa__exceso_de_velocidad,siniestros_por_causa__factor_ambiental,siniestros_por_causa__falla_de_luces,siniestros_por_causa__falla_mecanica,siniestros_por_causa__falta_de_luces,siniestros_por_causa__imprudencia_del_conductor,siniestros_por_causa__imprudencia_del_pasajero,siniestros_por_causa__imprudencia_del_peaton,siniestros_por_causa__invacion_de_carril,siniestros_por_causa__no_hay_certeza_de_la_causa,siniestros_por_causa__no_identifica_la_causa,siniestros_por_causa__otros,siniestros_por_causa__pista_en_mal_estado,siniestros_por_causa__senalizacion_defectuosa,siniestros_por_causa__vehiculo_mal_estacionado,siniestros_por_dia__domingo,siniestros_por_dia__jueves,siniestros_por_dia__lunes,siniestros_por_dia__martes,siniestros_por_dia__miercoles,siniestros_por_dia__sabado,siniestros_por_dia__viernes,siniestros_por_franja_horaria__00_01_a_02_00,siniestros_por_franja_horaria__02_00_a_08_00,siniestros_por_franja_horaria__02_01_a_04_00,siniestros_por_franja_horaria__04_01_a_06_00,siniestros_por_franja_horaria__06_01_a_08_00,siniestros_por_franja_horaria__08_00_a_14_00,siniestros_por_franja_horaria__08_01_a_10_00,siniestros_por_franja_horaria__10_01_a_12_00,siniestros_por_franja_horaria__12_01_a_14_00,siniestros_por_franja_horaria__14_00_a_20_00,siniestros_por_franja_horaria__14_01_a_16_00,siniestros_por_franja_horaria__16_01_a_18_00,siniestros_por_franja_horaria__18_01_a_20_00,siniestros_por_franja_horaria__20_00_a_02_00,siniestros_por_franja_horaria__20_01_a_22_00,siniestros_por_franja_horaria__22_01_a_24_00,siniestros_por_tipo__atropello,siniestros_por_tipo__atropello_y_fuga,siniestros_por_tipo__caida_de_pasajero,siniestros_por_tipo__choque,siniestros_por_tipo__choque_y_atropello,siniestros_por_tipo__choque_y_fuga,siniestros_por_tipo__colision,siniestros_por_tipo__colision_y_fuga,siniestros_por_tipo__despiste,siniestros_por_tipo__despiste_y_volcadura,siniestros_por_tipo__incendio,siniestros_por_tipo__otro,siniestros_por_tipo__volcadura,siniestros_rurales_victimas__heridos,siniestros_rurales_victimas__muertos,siniestros_total__total
2011,SETIEMBRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,55.0,0.0
2011,TACNA,29.0,0.0,0.0,211.0,0.0,10.0,343.0,0.0,13.0,20.0,0.0,450.0,28.0,57.0,0.0,0.0,0.0,61.0,36.0,31.0,0.0,160.0,190.0,155.0,158.0,148.0,236.0,242.0,0.0,240.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,306.0,0.0,0.0,213.0,43.0,39.0,694.0,0.0,98.0,0.0,0.0,92.0,0.0,55.0,29.0,26.0,0.0,0.0,1289.0
2011,TOTAL,1775.0,0.0,0.0,8849.0,0.0,460.0,27375.0,0.0,353.0,2342.0,0.0,23266.0,1933.0,6435.0,0.0,0.0,0.0,9999.0,1212.0,872.0,0.0,10195.0,11370.0,11897.0,10516.0,10593.0,15694.0,14606.0,0.0,12328.0,0.0,0.0,0.0,26186.0,0.0,0.0,0.0,25567.0,0.0,0.0,0.0,20790.0,0.0,0.0,14745.0,3809.0,2526.0,41470.0,0.0,10994.0,0.0,0.0,1917.0,0.0,369.0,6976.0,2065.0,5640.0,772.0,0.0
2011,TOTAL ANUAL,0.0,0.0,0.0,0.0,0.0,0.0,84871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,TOTAL SINIESTROS DE TRÁNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84871.0
2011,TUMBES,0.0,0.0,0.0,31.0,0.0,3.0,60.0,0.0,0.0,10.0,0.0,138.0,3.0,28.0,0.0,0.0,0.0,40.0,3.0,2.0,0.0,52.0,50.0,40.0,43.0,34.0,50.0,49.0,0.0,15.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100.0,0.0,0.0,55.0,8.0,5.0,183.0,0.0,24.0,0.0,0.0,37.0,0.0,0.0,2.0,4.0,0.0,0.0,318.0
2011,UCAYALI,34.0,0.0,0.0,247.0,0.0,8.0,256.0,0.0,0.0,30.0,0.0,447.0,2.0,51.0,0.0,0.0,0.0,34.0,28.0,6.0,0.0,210.0,130.0,164.0,149.0,127.0,184.0,179.0,0.0,207.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,285.0,0.0,0.0,140.0,38.0,4.0,714.0,0.0,121.0,0.0,0.0,88.0,0.0,3.0,16.0,19.0,0.0,0.0,1143.0
2012,ABRIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,70.0,0.0
2012,AGOSTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,46.0,0.0
2012,AMAZONAS,1.0,0.0,0.0,72.0,0.0,1.0,212.0,0.0,0.0,24.0,0.0,102.0,1.0,23.0,0.0,0.0,0.0,37.0,13.0,1.0,0.0,85.0,61.0,39.0,56.0,65.0,102.0,79.0,0.0,60.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,162.0,0.0,0.0,61.0,42.0,5.0,191.0,0.0,57.0,0.0,0.0,77.0,0.0,1.0,15.0,38.0,0.0,0.0,487.0
2012,ANCASH,35.0,0.0,0.0,245.0,0.0,16.0,647.0,0.0,13.0,80.0,0.0,789.0,67.0,193.0,0.0,0.0,0.0,169.0,34.0,10.0,0.0,365.0,255.0,247.0,246.0,251.0,477.0,457.0,0.0,395.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,749.0,0.0,0.0,0.0,564.0,0.0,0.0,415.0,84.0,85.0,1011.0,0.0,299.0,0.0,0.0,0.0,0.0,11.0,267.0,126.0,0.0,0.0,2298.0
2012,APURIMAC,6.0,0.0,0.0,90.0,0.0,8.0,189.0,0.0,0.0,14.0,0.0,212.0,10.0,58.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,93.0,86.0,73.0,48.0,59.0,106.0,151.0,0.0,128.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,103.0,0.0,0.0,136.0,40.0,9.0,282.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,19.0,43.0,0.0,0.0,616.0
2012,AREQUIPA,21.0,0.0,0.0,733.0,0.0,11.0,1524.0,0.0,2.0,119.0,0.0,2509.0,73.0,419.0,0.0,0.0,0.0,166.0,116.0,11.0,0.0,798.0,743.0,809.0,769.0,744.0,990.0,851.0,0.0,829.0,0.0,0.0,0.0,1653.0,0.0,0.0,0.0,1910.0,0.0,0.0,0.0,1312.0,0.0,0.0,975.0,151.0,231.0,2932.0,0.0,578.0,0.0,0.0,13.0,0.0,159.0,514.0,151.0,0.0,0.0,5704.0
2012,AYACUCHO,7.0,0.0,0.0,211.0,0.0,2.0,219.0,0.0,1.0,17.0,0.0,347.0,11.0,43.0,0.0,0.0,0.0,27.0,18.0,7.0,0.0,115.0,110.0,145.0,105.0,107.0,181.0,147.0,0.0,105.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,220.0,0.0,0.0,143.0,13.0,16.0,287.0,0.0,50.0,0.0,0.0,8.0,0.0,2.0,319.0,72.0,0.0,0.0,910.0
2012,CAJAMARCA,228.0,0.0,0.0,995.0,0.0,7.0,544.0,0.0,3.0,65.0,0.0,680.0,59.0,221.0,0.0,0.0,0.0,225.0,74.0,85.0,0.0,428.0,423.0,433.0,385.0,390.0,608.0,519.0,0.0,561.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,911.0,0.0,0.0,0.0,1029.0,0.0,0.0,408.0,159.0,44.0,920.0,0.0,338.0,0.0,0.0,596.0,0.0,151.0,471.0,99.0,0.0,0.0,3186.0
2012,CALLAO,38.0,0.0,0.0,174.0,0.0,27.0,1068.0,0.0,6.0,173.0,0.0,1428.0,65.0,280.0,0.0,0.0,0.0,165.0,92.0,38.0,0.0,368.0,493.0,476.0,410.0,508.0,643.0,656.0,0.0,403.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,1147.0,0.0,0.0,0.0,834.0,0.0,0.0,627.0,115.0,177.0,1535.0,0.0,603.0,0.0,0.0,305.0,0.0,4.0,151.0,37.0,0.0,0.0,3554.0
2012,CUSCO,31.0,0.0,0.0,454.0,0.0,15.0,715.0,0.0,16.0,18.0,0.0,386.0,14.0,140.0,0.0,0.0,0.0,87.0,17.0,64.0,0.0,175.0,273.0,177.0,183.0,245.0,434.0,470.0,0.0,332.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,447.0,0.0,0.0,511.0,83.0,35.0,590.0,0.0,174.0,0.0,0.0,163.0,0.0,49.0,269.0,83.0,0.0,0.0,1957.0
2012,DICIEMBRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,84.0,0.0
2012,ENERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,118.0,0.0
2012,FEBRERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,80.0,0.0
2012,HUANCAVELICA,5.0,0.0,0.0,22.0,0.0,0.0,90.0,0.0,0.0,9.0,0.0,21.0,1.0,14.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,14.0,13.0,30.0,64.0,20.0,15.0,18.0,0.0,22.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,42.0,0.0,0.0,38.0,1.0,0.0,58.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0,9.0,30.0,0.0,0.0,174.0
2012,HUÁNUCO,0.0,0.0,0.0,156.0,0.0,1.0,713.0,0.0,4.0,13.0,0.0,105.0,2.0,33.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,119.0,109.0,185.0,108.0,105.0,226.0,218.0,0.0,180.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,234.0,0.0,0.0,68.0,24.0,2.0,823.0,0.0,12.0,0.0,0.0,70.0,0.0,2.0,29.0,40.0,0.0,0.0,1070.0
2012,ICA,8.0,0.0,0.0,222.0,0.0,2.0,577.0,0.0,7.0,5.0,0.0,625.0,11.0,122.0,0.0,0.0,0.0,25.0,29.0,2.0,0.0,206.0,199.0,176.0,210.0,197.0,323.0,324.0,0.0,177.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0,389.0,0.0,0.0,254.0,62.0,10.0,920.0,0.0,187.0,0.0,0.0,0.0,0.0,1.0,157.0,44.0,0.0,0.0,1635.0
2012,JULIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,62.0,0.0
2012,JUNIN,6.0,0.0,0.0,307.0,0.0,19.0,1098.0,0.0,16.0,32.0,0.0,840.0,25.0,436.0,0.0,0.0,0.0,268.0,72.0,54.0,0.0,515.0,390.0,438.0,371.0,417.0,561.0,481.0,0.0,518.0,0.0,0.0,0.0,751.0,0.0,0.0,0.0,1053.0,0.0,0.0,0.0,851.0,0.0,0.0,772.0,146.0,85.0,1328.0,0.0,263.0,0.0,0.0,346.0,0.0,5.0,93.0,135.0,0.0,0.0,3173.0
2012,JUNIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,57.0,0.0
2012,LA LIBERTAD,24.0,0.0,0.0,406.0,0.0,49.0,1815.0,0.0,24.0,133.0,0.0,1383.0,121.0,452.0,0.0,0.0,0.0,40.0,146.0,28.0,0.0,666.0,549.0,836.0,592.0,520.0,751.0,707.0,0.0,613.0,0.0,0.0,0.0,1328.0,0.0,0.0,0.0,1615.0,0.0,0.0,0.0,1065.0,0.0,0.0,911.0,178.0,138.0,2257.0,0.0,455.0,0.0,0.0,331.0,0.0,8.0,183.0,160.0,0.0,0.0,4621.0
2012,LAMBAYEQUE,22.0,0.0,0.0,378.0,0.0,5.0,851.0,0.0,6.0,70.0,0.0,1020.0,62.0,320.0,0.0,0.0,0.0,122.0,47.0,24.0,0.0,532.0,321.0,416.0,382.0,338.0,492.0,446.0,0.0,348.0,0.0,0.0,0.0,884.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,692.0,0.0,0.0,556.0,157.0,48.0,1554.0,0.0,225.0,0.0,0.0,278.0,0.0,2.0,42.0,65.0,0.0,0.0,2927.0
2012,LIMA,1370.0,0.0,0.0,4646.0,0.0,270.0,17712.0,0.0,222.0,1329.0,0.0,12056.0,1388.0,3910.0,0.0,0.0,0.0,8570.0,644.0,464.0,0.0,5899.0,6932.0,7301.0,6307.0,6644.0,10329.0,9169.0,0.0,8262.0,0.0,0.0,0.0,15426.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,13728.0,0.0,0.0,8500.0,1877.0,1658.0,25572.0,0.0,7497.0,0.0,0.0,0.0,0.0,169.0,6356.0,952.0,0.0,0.0,52581.0
2012,LORETO,7.0,0.0,0.0,115.0,0.0,0.0,138.0,0.0,3.0,8.0,0.0,119.0,3.0,26.0,0.0,0.0,0.0,7.0,40.0,3.0,0.0,66.0,57.0,39.0,32.0,59.0,135.0,81.0,0.0,105.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,156.0,0.0,0.0,53.0,19.0,3.0,173.0,0.0,96.0,0.0,0.0,80.0,0.0,0.0,32.0,13.0,0.0,0.0,469.0
2012,MADRE DE DIOS,0.0,0.0,0.0,44.0,0.0,0.0,87.0,0.0,0.0,1.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,4.0,3.0,2.0,0.0,82.0,51.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,89.0,0.0,0.0,7.0,1.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,0.0,0.0,148.0
2012,MARZO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,64.0,0.0
2012,MAYO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,57.0,0.0
2012,MOQUEGUA,0.0,0.0,0.0,70.0,0.0,2.0,195.0,0.0,2.0,33.0,0.0,232.0,2.0,30.0,0.0,0.0,0.0,186.0,9.0,0.0,0.0,110.0,94.0,105.0,108.0,96.0,131.0,117.0,0.0,149.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,175.0,0.0,0.0,132.0,29.0,13.0,377.0,0.0,49.0,0.0,0.0,125.0,0.0,5.0,12.0,19.0,0.0,0.0,761.0
2012,NOVIEMBRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,67.0,0.0
2012,OCTUBRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,81.0,0.0
2012,PASCO,9.0,0.0,0.0,0.0,0.0,5.0,62.0,0.0,0.0,3.0,0.0,25.0,1.0,16.0,0.0,0.0,0.0,9.0,12.0,1.0,0.0,19.0,27.0,14.0,15.0,20.0,19.0,29.0,0.0,27.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,19.0,0.0,0.0,21.0,2.0,1.0,76.0,0.0,3.0,0.0,0.0,19.0,0.0,4.0,6.0,11.0,0.0,0.0,143.0
2012,PIURA,88.0,0.0,0.0,411.0,0.0,90.0,886.0,0.0,26.0,142.0,0.0,871.0,133.0,308.0,0.0,0.0,0.0,134.0,202.0,9.0,0.0,448.0,359.0,547.0,390.0,364.0,638.0,554.0,0.0,520.0,0.0,0.0,0.0,907.0,0.0,0.0,0.0,956.0,0.0,0.0,0.0,917.0,0.0,0.0,414.0,310.0,42.0,1588.0,0.0,604.0,0.0,0.0,26.0,0.0,1.0,223.0,92.0,0.0,0.0,3300.0
2012,PUNO,7.0,0.0,0.0,157.0,0.0,0.0,380.0,0.0,3.0,13.0,0.0,221.0,36.0,109.0,0.0,0.0,0.0,29.0,12.0,7.0,0.0,92.0,132.0,120.0,151.0,128.0,183.0,168.0,0.0,162.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,236.0,0.0,0.0,203.0,88.0,14.0,360.0,0.0,140.0,0.0,0.0,0.0,0.0,2.0,101.0,66.0,0.0,0.0,974.0
2012,SAN MARTÍN,19.0,0.0,0.0,80.0,0.0,0.0,405.0,0.0,5.0,18.0,0.0,333.0,0.0,74.0,0.0,0.0,0.0,94.0,22.0,7.0,0.0,189.0,173.0,105.0,83.0,111.0,262.0,134.0,0.0,153.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,310.0,0.0,0.0,128.0,37.0,27.0,471.0,0.0,79.0,0.0,0.0,226.0,0.0,13.0,54.0,22.0,0.0,0.0,1057.0
2012,SETIEMBRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,71.0,0.0
2012,TACNA,7.0,0.0,0.0,211.0,0.0,1.0,442.0,0.0,5.0,33.0,0.0,498.0,40.0,107.0,0.0,0.0,0.0,87.0,30.0,4.0,0.0,198.0,175.0,197.0,136.0,175.0,298.0,286.0,0.0,186.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,359.0,0.0,0.0,276.0,52.0,48.0,746.0,0.0,141.0,0.0,0.0,117.0,0.0,48.0,15.0,22.0,0.0,0.0,1465.0
2012,TOTAL,1964.0,0.0,0.0,10468.0,0.0,535.0,31087.0,0.0,367.0,2377.0,0.0,25363.0,2136.0,7437.0,0.0,0.0,0.0,10698.0,1656.0,835.0,0.0,11775.0,12166.0,13119.0,11336.0,11734.0,18387.0,16406.0,0.0,14507.0,0.0,0.0,0.0,27083.0,0.0,0.0,0.0,28908.0,0.0,0.0,0.0,24425.0,0.0,0.0,15888.0,3758.0,2698.0,45038.0,0.0,12105.0,0.0,0.0,3003.0,0.0,640.0,9441.0,2352.0,5154.0,857.0,0.0
2012,TOTAL ANUAL,0.0,0.0,0.0,0.0,0.0,0.0,94923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,TOTAL SINIESTROS DE TRÁNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94923.0
2012,TUMBES,4.0,0.0,0.0,56.0,0.0,0.0,146.0,0.0,1.0,14.0,0.0,164.0,8.0,23.0,0.0,0.0,0.0,86.0,2.0,1.0,0.0,83.0,44.0,86.0,68.0,52.0,104.0,68.0,0.0,65.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,113.0,0.0,0.0,91.0,33.0,4.0,213.0,0.0,70.0,0.0,0.0,72.0,0.0,0.0,15.0,7.0,0.0,0.0,505.0
2012,UCAYALI,21.0,0.0,0.0,213.0,0.0,4.0,372.0,0.0,2.0,11.0,0.0,390.0,3.0,76.0,0.0,0.0,0.0,94.0,7.0,15.0,0.0,186.0,144.0,122.0,115.0,119.0,297.0,225.0,0.0,194.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,379.0,0.0,0.0,188.0,55.0,3.0,688.0,0.0,96.0,0.0,0.0,115.0,0.0,3.0,40.0,20.0,0.0,0.0,1208.0
2013,ABRIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,84.0,0.0
2013,AGOSTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,76.0,0.0
2013,AMAZONAS,3.0,0.0,0.0,74.0,0.0,5.0,129.0,0.0,9.0,33.0,0.0,162.0,4.0,55.0,0.0,0.0,0.0,36.0,27.0,5.0,0.0,137.0,63.0,47.0,88.0,46.0,94.0,67.0,0.0,82.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,139.0,0.0,0.0,84.0,21.0,17.0,233.0,0.0,69.0,0.0,0.0,68.0,0.0,1.0,19.0,30.0,0.0,0.0,542.0
